Date,Year,Time,nestlingID,Color,NID,Habitat,Site,Individual.ID,Nestling.FWB,Female.FWB,Male.FWB,Male.Band.Combo,Egg.Mass,Young.Day,Old.Day,Day,Species,Mass,Tarsus.1,Tarsus.2,Tarsus.3,Tarsus.Average,Wingchord,wingchord.2,Wingchord.3,Wingchord.average,total.pin,pin.once.broken,feather.once.broken,Bill.Width,Bill.Length,Bill.Depth,tail.pin,Tail,Head,Measure,nest.para,nest.fate,nest.predation,bhco.nestling,bhco.hab
6/24/2018,2018,9:10,15CRL18_GG,GG,15CRL18,Urban,South VT,201877SOSP,277149540,~,277149413,,NA,2,3,3,SOSP,3.4,7.9,7.9,7.9,7.9,NA,NA,NA,7.6,NA,NA,NA,3.2,2.8,3.5,NA,NA,9.1,SJL,no,success,no,no,urban.no
6/24/2018,2018,9:10,15CRL18_RR,RR,15CRL18,Urban,South VT,201874SOSP,277149541,~,277149413,,NA,2,3,3,SOSP,4.1,8.7,8.8,8.4,8.633333333,NA,NA,NA,7.4,NA,NA,NA,3.2,2.8,3.7,NA,NA,10.8,SJL,no,success,no,no,urban.no
6/26/2018,2018,9:15,15CRL18_DD,DD,15CRL18,Urban,South VT,201875SOSP,277149538,~,277149413,,NA,4,5,5,SOSP,10,15.8,15.4,15.4,15.53333333,NA,NA,NA,16.4,5.5,NA,NA,3.7,3.7,3.9,NA,NA,12.2,SJL,no,success,no,no,urban.no
6/26/2018,2018,9:15,15CRL18_KK,KK,15CRL18,Urban,South VT,201876SOSP,277149539,~,277149413,,NA,4,5,5,SOSP,9.9,14.2,14.6,14.1,14.3,NA,NA,NA,15.8,3.7,NA,NA,4.3,3.5,4.5,NA,NA,13.3,SJL,no,success,no,no,urban.no
6/26/2018,2018,9:15,15CRL18_GG,GG,15CRL18,Urban,South VT,201877SOSP,277149540,~,277149413,,NA,4,5,5,SOSP,7.3,10.9,11.3,12,11.4,NA,NA,NA,10.3,2.1,NA,NA,3.5,3,4.1,NA,NA,11.2,SJL,no,success,no,no,urban.no
6/26/2018,2018,9:15,15CRL18_RR,RR,15CRL18,Urban,South VT,201874SOSP,277149541,~,277149413,,NA,4,5,5,SOSP,6.9,12.8,13.2,12.7,12.9,NA,NA,NA,14,3.8,NA,NA,3.6,3.5,3.8,NA,NA,9.7,SJL,no,success,no,no,urban.no
6/28/2018,2018,~,15CRL18_DD,DD,15CRL18,Urban,South VT,201875SOSP,277149538,~,277149413,,NA,6,7,7,SOSP,14.6,20,19.8,19.6,19.8,NA,NA,NA,23.9,13.6,12.4,1.7,4.6,4.9,4,NA,NA,11.4,SJL,no,success,no,no,urban.no
6/28/2018,2018,~,15CRL18_KK,KK,15CRL18,Urban,South VT,201876SOSP,277149539,~,277149413,,NA,6,7,7,SOSP,14.3,18.8,18.6,19,18.8,NA,NA,NA,24.1,13.3,11.6,11.7,4.6,4.2,4.2,NA,NA,13.1,SJL,no,success,no,no,urban.no
6/28/2018,2018,~,15CRL18_GG,GG,15CRL18,Urban,South VT,201877SOSP,277149540,~,277149413,,NA,6,7,7,SOSP,11.7,17.9,17.4,17.7,17.66666667,NA,NA,NA,20.2,8.6,NA,NA,3.4,4.3,4.3,NA,NA,13,SJL,no,success,no,no,urban.no
6/28/2018,2018,~,15CRL18_RR,RR,15CRL18,Urban,South VT,201874SOSP,277149541,~,277149413,,NA,6,7,7,SOSP,11,17.8,17.9,17.9,17.86666667,NA,NA,NA,21.9,10.4,NA,NA,4.3,3.9,4.1,NA,NA,11.1,SJL,no,success,no,no,urban.no
6/30/2018,2018,10:25,15CRL18_DD,DD,15CRL18,Urban,South VT,201875SOSP,277149538,~,277149413,,NA,8,9,9,SOSP,15.1,21.6,21.7,21.8,21.7,NA,NA,NA,34.1,22.2,15.4,7.3,4.9,6.1,4.7,NA,NA,13.7,SJL,no,success,no,no,urban.no
6/30/2018,2018,10:25,15CRL18_KK,KK,15CRL18,Urban,South VT,201876SOSP,277149539,~,277149413,,NA,8,9,9,SOSP,15.5,20.9,20.8,20.7,20.8,NA,NA,NA,33.7,18.6,12.6,5.1,5.6,4.9,5.7,NA,NA,15,SJL,no,success,no,no,urban.no
6/30/2018,2018,10:25,15CRL18_GG,GG,15CRL18,Urban,South VT,201877SOSP,277149540,~,277149413,,NA,8,9,9,SOSP,11.2,19.5,19.3,19.3,19.36666667,NA,NA,NA,29.3,16.1,15.2,1.9,4.4,5.4,4.5,NA,NA,12.9,SJL,no,success,no,no,urban.no
6/30/2018,2018,10:25,15CRL18_RR,RR,15CRL18,Urban,South VT,201874SOSP,277149541,~,277149413,,NA,8,9,9,SOSP,12.6,19.7,20.4,19.9,20,NA,NA,NA,30.7,17.4,12,4.6,4.2,4.4,4.4,NA,NA,14.5,SJL,no,success,no,no,urban.no
6/6/2020,2020,3:25,15IJV20_DD,DD,15IJV20,Urban,South VT,,NA,,,,NA,1,2,2,SOSP,8.1,13.1,13.3,13.1,13.16666667,13.7,NA,NA,13.7,2.8,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
6/6/2020,2020,3:25,15IJV20_KK,KK,15IJV20,Urban,South VT,,NA,,,,NA,2,3,3,SOSP,6.4,12.6,12.6,12.5,12.56666667,13,NA,NA,13,2.1,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
6/9/2020,2020,,15IJV20_DD,DD,15IJV20,Urban,South VT,,157121446,,,,NA,5,5,5,SOSP,15.3,19.6,19.6,19.7,19.63333333,28.3,NA,NA,28.3,13.7,12.7,1,4,4.1,4,NA,3.1,19.6,SJL,yes,success,no,yes,urban.yes
6/9/2020,2020,,15IJV20_KK,KK,15IJV20,Urban,South VT,,157121447,,,,NA,5,5,5,SOSP,12.8,18.8,19.1,19.1,19,25.7,NA,NA,25.7,12.6,10.9,1.6,4,3,4.6,NA,1,18.1,SJL,yes,success,no,yes,urban.yes
6/19/2022,2022,,15JAG22_GG,GG,15JAG22,Urban,North VT,,NA,,,,NA,1,2,2,SOSP,6.5,11.91,11.88,11.96,11.92,11.1,11.2,11.17,11.16,1.7,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,,,,urban.no
6/19/2022,2022,,15JAG22_KK,KK,15JAG22,Urban,North VT,,NA,,,,NA,1,2,2,SOSP,5.3,11.16,11.08,11.05,11.1,10.18,10.06,10.24,10.16,0.72,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,,,,urban.no
6/19/2022,2022,,15JAG22_RR,RR,15JAG22,Urban,North VT,,NA,,,,NA,1,2,2,SOSP,5.4,11.19,11.03,11.07,11.1,9.88,9.89,9.88,9.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,,,,urban.no
6/19/2022,2022,,15JAG22_KG,KG,15JAG22,Urban,North VT,,NA,,,,NA,1,2,2,SOSP,5.1,9.46,9.24,9.21,9.3,9.15,9.11,9.07,9.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,,,,urban.no
6/23/2022,2022,,15JAG22_RR,RR,15JAG22,Urban,North VT,,NA,,,,NA,5,6,6,SOSP,11.4,19.44,19.33,19.44,19.40333333,24.32,24.58,24.31,24.40333333,13.1,12.02,0.9,5,4.96,3.94,2.71,NA,16.76,CMT,no,,,,urban.no
6/23/2022,2022,,15JAG22_KG,KG,15JAG22,Urban,North VT,,NA,,,,NA,5,6,6,SOSP,10.5,17.59,17.84,17.67,17.7,21.55,21.48,21.26,21.43,10.74,NA,NA,4.84,5.22,4.44,3.24,NA,15.6,CMT,no,,,,urban.no
6/23/2022,2022,,15JAG22_GG,GG,15JAG22,Urban,North VT,,NA,,,,NA,5,6,6,SOSP,12.2,18.28,18.59,18.81,18.56,25.8,25.79,25.6,25.73,14.62,13.29,1.63,4.07,5.22,4.44,3.19,NA,14.88,CMT,no,,,,urban.no
6/23/2022,2022,,15JAG22_KK,KK,15JAG22,Urban,North VT,,NA,,,,NA,5,6,6,SOSP,12.1,18.74,18.99,18.88,18.87,25.91,25.81,25.83,25.85,13.11,NA,NA,3.58,5.06,3.85,3.33,NA,15.06,CMT,no,,,,urban.no
5/20/2019,2019,14:30,15SJL19_DD,DD,15SJL19,Urban,Radford,,164192434,164192448,277149585,,NA,1,1,1,SOSP,2.1,7.2,6.5,7.4,7.033333333,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,yes,success,no,no,urban.yes
5/20/2019,2019,14:30,15SJL19_RR,RR,15SJL19,Urban,Radford,,164192435,164192448,277149585,,NA,1,1,1,SOSP,5.4,11.1,11.1,11,11.06666667,9.2,9.3,8.6,9.033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,yes,success,no,no,urban.yes
5/20/2019,2019,14:30,15SJL19_KK,KK,15SJL19,Urban,Radford,,164192482,164192448,277149585,,NA,1,1,1,SOSP,2.4,7.2,7,7,7.066666667,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,yes,success,no,no,urban.yes
5/28/2019,2019,7:20,15SJL19_KK,KK,15SJL19,Urban,Radford,,164192482,164192448,277149585,,NA,8,9,9,SOSP,15.5,22.3,22.3,22.4,22.33333333,NA,NA,NA,34.3,22.2,17.2,6.9,5.2,6.3,5,NA,6.7,20.1,IJV,yes,success,no,no,urban.yes
5/28/2019,2019,7:20,15SJL19_DD,DD,15SJL19,Urban,Radford,,194192434,164192448,277149585,,NA,8,9,9,SOSP,15.4,21.7,21,21.9,21.53333333,NA,NA,NA,30.5,21.9,15.5,5.6,4.7,5.8,5,NA,8.1,20.2,IJV,yes,success,no,no,urban.yes
5/29/2019,2019,9:20,15SJL19_RR,RR,15SJL19,Urban,Radford,,164192435,164192448,277149585,,NA,10,11,11,SOSP,14.2,21.5,21.5,21.3,21.43333333,NA,NA,NA,31.1,20.6,13.2,6.4,4.9,5.7,4.5,NA,NA,20.2,IJV,yes,success,no,no,urban.yes
5/23/2022,2022,,15SJL22_DD,DD,15SJL22,Urban,South VT,,NA,,,,NA,3,4,4,SOSP,9.2,15.76,15.95,15.71,15.80666667,15.64,15.67,15.78,15.69666667,4.91,NA,NA,4.25,3.6,3.62,NA,NA,17.86,NA,no,,,,urban.no
5/23/2022,2022,,15SJL22_RR,RR,15SJL22,Urban,South VT,,NA,,,,NA,3,4,4,SOSP,8.8,15.37,15.26,15.5,15.37666667,13.87,13.95,13.84,13.88666667,3.73,NA,NA,4.14,3.62,3.62,NA,NA,16.87,NA,no,,,,urban.no
5/23/2022,2022,,15SJL22_KK,KK,15SJL22,Urban,South VT,,NA,,,,NA,3,4,4,SOSP,9.5,15.78,15.77,15.75,15.76666667,15.91,16,16.01,15.97333333,4.19,NA,NA,3.76,3.83,3.64,NA,NA,17.41,NA,no,,,,urban.no
5/29/2022,2022,,15SJL22_RR,RR,15SJL22,Urban,South VT,,NA,,,,NA,2,3,3,SOSP,8.9,15.41,15.44,15.47,15.44,14.49,14.92,14.88,14.76333333,4.12,NA,NA,2.68,3.28,2.99,NA,NA,17.14,JAG,no,,,,urban.no
5/29/2022,2022,,15SJL22_KR,KR,15SJL22,Urban,South VT,,NA,,,,NA,2,3,3,SOSP,6.6,13.02,15.07,12.89,13.66,11.91,12.05,11.9,11.95333333,2.23,NA,NA,2.77,2.95,3.01,NA,NA,15.92,JAG,no,,,,urban.no
5/29/2022,2022,,15SJL22_KK,KK,15SJL22,Urban,South VT,,NA,,,,NA,2,3,3,SOSP,10,15.96,15.83,15.99,15.92666667,14.92,14.91,14.75,14.86,5.3,NA,NA,3.15,3.39,3.46,NA,NA,16.53,JAG,no,,,,urban.no
5/26/2022,2022,,15SJL22_KR,KR,15SJL22,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,15.8,20.14,20.58,20.37,20.36333333,29,28.69,29.35,29.01333333,14.51,13.79,2.55,4.68,5.8,4.58,3.97,NA,13.56,CMT,no,,,,urban.no
5/26/2022,2022,,15SJL22_DD,DD,15SJL22,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,13.6,20.55,20.51,20.62,20.56,28.11,28.26,28.44,28.27,15.9,14.25,2.79,4.38,4.5,4.17,1.81,NA,19.71,TEF,no,,,,urban.no
5/26/2022,2022,,15SJL22_RR,RR,15SJL22,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,13.7,20.34,20.41,20.41,20.38666667,27.36,27.37,27.35,27.36,14.29,12.72,1.41,4.59,4.51,4.36,2.2,NA,17.81,TEF,no,,,,urban.no
5/26/2022,2022,,15SJL22_KK,KK,15SJL22,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,14.1,19.96,19.67,19.83,19.82,28.75,28.82,28.97,28.84666667,16.04,12.73,2.75,3.58,4.29,3.25,3.62,NA,19.31,JAG,no,,,,urban.no
5/19/2021,2021,8:23,15TEF21_GG,GG,15TEF21,Rural,Heritage,,NA,282192934,271176146,,NA,5,6,6,SOSP,10.8,16.6,16.37,16.59,16.52,24.56,24,23.74,23.87,15.66,9.5,0.19,3.95,,2.08,NA,2.19,16.25,TEF,no,success,no,no,rural.no
5/19/2021,2021,,15TEF21_DD,DD,15TEF21,Rural,Heritage,,NA,,,,NA,5,6,6,SOSP,9.7,17.37,17.18,17.67,17.40666667,23.8,24.4,23.1,23.75,12.35,10.64,1.15,3.36,4.2,3.51,NA,2.05,15.69,SJL,no,success,no,no,rural.no
5/19/2021,2021,,15TEF21_KK,KK,15TEF21,Rural,Heritage,,NA,,,,NA,5,6,6,SOSP,11.5,18.3,18.41,18.35,18.35333333,26.06,26.18,26.27,26.225,13.01,12.14,0.84,3.77,4.42,4.5,NA,2.86,17.14,SJL,no,success,no,no,rural.no
5/19/2021,2021,,15TEF21_RR,RR,15TEF21,Rural,Heritage,,NA,282192934,271176146,,NA,5,6,6,SOSP,10.6,18.54,18.53,18.65,18.57333333,25.26,24.6,24.68,8.18,14.21,14.21,NA,4.71,4.3,4.02,NA,3.97,18.99,IJV,no,success,no,no,rural.no
5/22/2021,2021,,15TEF21_GG,GG,15TEF21,Rural,Heritage,,282192927,282192934,271176146,,NA,8,9,9,SOSP,14.7,20.13,20.04,19.82,19.99666667,31.14,31.23,30.98,31.11666667,27.24,11.87,14.99,4.95,5.42,5.3,NA,9.86,20.86,CAM,no,success,no,no,rural.no
5/22/2021,2021,12:32,15TEF21_KK,KK,15TEF21,Rural,Heritage,,282192928,282192934,271176146,,NA,8,9,9,SOSP,16.4,21.35,21.09,21.23,21.22333333,39.13,39.75,38.91,39.26333333,26.41,11.59,14.49,4.9,4.97,4.78,NA,9.41,20.1,IJV,no,success,no,no,rural.no
5/22/2021,2021,12:32,15TEF21_RR,RR,15TEF21,Rural,Heritage,,282192944,282192934,271176146,,NA,8,9,9,SOSP,16.1,20.15,19.1,19.45,19.56666667,36.87,37.26,36.9,37.08,25.96,12.38,13.3,4.86,5.33,2.87,NA,10.94,20.15,TEF,no,success,no,no,rural.no
5/22/2021,2021,12:52,15TEF21_DD,DD,15TEF21,Rural,Heritage,,NA,282192934,271176146,,NA,8,9,9,SOSP,15.9,20.21,20.35,20.11,20.22333333,37.56,38,36.9,37.48666667,NA,NA,14.7,NA,NA,NA,NA,5.55,19.26,SJL,no,success,no,no,rural.no
7/4/2018,2018,10:05,16CRL18_GG,GG,16CRL18,Urban,South VT,201883SOSP,NA,277159464,~,,NA,0,1,1,SOSP,1.7,6.5,6.2,6.4,6.366666667,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
7/4/2018,2018,10:05,16CRL18_KK,KK,16CRL18,Urban,South VT,201880SOSP,NA,277159464,~,,NA,0,1,1,SOSP,2.4,7,6.7,6.9,6.866666667,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
7/4/2018,2018,10:05,16CRL18_DD,DD,16CRL18,Urban,South VT,201882SOSP,NA,277159464,~,,NA,0,1,1,SOSP,2.5,7.4,6.8,6.8,7,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
7/4/2018,2018,10:05,16CRL18_RR,RR,16CRL18,Urban,South VT,201881SOSP,NA,277159464,~,,NA,0,1,1,SOSP,3.6,7.9,8,8.1,8,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
7/6/2018,2018,10:32,16CRL18_GG,GG,16CRL18,Urban,South VT,201883SOSP,NA,277159464,~,,NA,2,3,3,SOSP,3.5,8.4,8.1,8.5,8.333333333,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
7/6/2018,2018,10:32,16CRL18_KK,KK,16CRL18,Urban,South VT,201880SOSP,NA,277159464,~,,NA,2,3,3,SOSP,5,10.6,10.3,10.9,10.6,NA,NA,NA,9.1,0.5,NA,NA,3.6,2.5,3.3,NA,NA,9.3,SJL,no,fail,yes,no,urban.no
7/6/2018,2018,10:32,16CRL18_RR,RR,16CRL18,Urban,South VT,201881SOSP,NA,277159464,~,,NA,2,3,3,SOSP,7.7,12.4,12.7,12.7,12.6,NA,NA,NA,11.6,2.3,NA,NA,4.2,3.5,4.3,NA,NA,12.1,SJL,no,fail,yes,no,urban.no
7/6/2018,2018,10:32,16CRL18_DD,DD,16CRL18,Urban,South VT,201882SOSP,NA,277159464,~,,NA,2,3,3,SOSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
7/8/2018,2018,8:55,16CRL18_GG,GG,16CRL18,Urban,South VT,201883SOSP,NA,277159464,~,,NA,4,5,5,SOSP,9.8,11.3,11.2,11,11.16666667,NA,NA,NA,10.9,5.3,NA,NA,2.6,3.2,3.7,NA,NA,9.6,SJL,no,fail,yes,no,urban.no
7/8/2018,2018,8:55,16CRL18_KK,KK,16CRL18,Urban,South VT,201880SOSP,NA,277159464,~,,NA,4,5,5,SOSP,8.3,14.8,15.1,15,14.96666667,NA,NA,NA,15.7,4.1,NA,NA,3.9,3.7,3.7,NA,NA,12.2,SJL,no,fail,yes,no,urban.no
7/8/2018,2018,8:55,16CRL18_RR,RR,16CRL18,Urban,South VT,201881SOSP,NA,277159464,~,,NA,4,5,5,SOSP,11.3,17.1,17.5,17.5,17.36666667,NA,NA,NA,19.6,7.2,NA,NA,3.7,3.4,4,NA,NA,13.6,SJL,no,fail,yes,no,urban.no
5/15/2022,2022,,16IJV22_RR,RR,16IJV22,Urban,North VT,,NA,,,,NA,NA,NA,NA,SOSP,5.5,13.36,13.67,13.26,13.43,12.86,12.71,12.96,12.84333333,2.2,NA,NA,4.13,4.26,3.93,NA,NA,13.48,NA,yes,,,,urban.yes
5/15/2022,2022,,16IJV22_KK,KK,16IJV22,Urban,North VT,,NA,,,,NA,3,3,3,SOSP,7.1,11.93,12.15,11.95,12.01,8.95,9.07,8.86,8.96,1.58,NA,NA,3.91,3.1,4.15,NA,NA,15.44,IJV,yes,,,,urban.yes
5/15/2022,2022,,16IJV22_DD,DD,16IJV22,Urban,North VT,,NA,,,,NA,3,3,3,SOSP,7.2,12.43,12.17,12.22,12.27333333,9.26,9.28,9.31,9.283333333,1.39,NA,NA,4.05,3.7,4.22,NA,NA,16.28,IJV,yes,,,,urban.yes
5/15/2022,2022,,16IJV22_GG,GG,16IJV22,Urban,North VT,,NA,,,,NA,3,3,3,SOSP,6.7,11.94,11.99,11.88,11.93666667,7.95,7.93,7.98,7.953333333,1.48,NA,NA,4.09,3.38,4.03,NA,NA,16.14,IJV,yes,,,,urban.yes
5/18/2022,2022,,16IJV22_DD,DD,16IJV22,Urban,North VT,,NA,,,,NA,5,6,6,SOSP,11,18.22,18.21,18.36,18.26333333,21.37,21.65,21.42,21.48,10.19,NA,NA,3.03,4.06,3.82,2.65,NA,18.12,JAG,yes,,,,urban.yes
5/18/2022,2022,,16IJV22_GG,GG,16IJV22,Urban,North VT,,NA,,,,NA,5,6,6,SOSP,9.4,17.59,17.58,17.58,17.58333333,21.06,21.33,21.44,21.27666667,9.74,NA,NA,3.68,3.41,3.14,2.73,NA,18.73,JAG,yes,,,,urban.yes
5/18/2022,2022,,16IJV22_RR,RR,16IJV22,Urban,North VT,,NA,,,,NA,5,6,6,SOSP,12.1,17.46,16.94,17.81,17.40333333,24.89,24.73,25.03,24.88333333,11.21,NA,NA,3.41,5.26,4.91,NA,NA,19.49,CMT,yes,,,,urban.yes
5/18/2022,2022,,16IJV22_KK,KK,16IJV22,Urban,North VT,,NA,,,,NA,5,6,6,SOSP,10.5,17.6,16.93,17.7,17.41,22.65,21.97,21.93,22.18333333,9.36,NA,NA,5.17,5.02,4.05,NA,NA,16.72,CMT,yes,,,,urban.yes
5/31/2018,2018,11:01,16SJL18_KK,KK,16SJL18,Urban,South VT,201832SOSP,277149508,277149464,277149476,,NA,0,0,0,SOSP,3.3,7.4,7.2,7.3,7.3,NA,NA,NA,6.7,NA,NA,NA,2.8,2.9,2.7,NA,NA,10.6,SJL,yes,success,no,no,urban.no
6/1/2018,2018,~,16SJL18_KK,KK,16SJL18,Urban,South VT,201832SOSP,277149508,277149464,277149476,,NA,2,3,3,SOSP,7,11.2,11.2,11.4,11.26666667,NA,NA,NA,10,1.1,NA,NA,3.7,3.9,4,NA,NA,NA,SJL,yes,success,no,no,urban.no
6/4/2018,2018,10:52,16SJL18_KK,KK,16SJL18,Urban,South Vt,201832SOSP,277149508,277149464,277149476,,NA,4,5,5,SOSP,11,16.4,16.7,16,16.36666667,NA,NA,NA,16.7,5.7,NA,NA,2.7,3.6,3.9,NA,NA,13.3,SJL,yes,success,no,no,urban.no
6/6/2018,2018,9:45,16SJL18_KK,KK,16SJL18,Urban,South VT,201832SOSP,277149508,277149464,277149476,,NA,6,7,7,SOSP,15.2,19.7,19.6,19.7,19.66666667,NA,NA,NA,25.9,12.5,11.3,1.3,3.4,4.7,4.6,NA,NA,14,SJL,yes,success,no,no,urban.no
6/8/2018,2018,10:45,16SJL18_KK,KK,16SJL18,Urban,South VT,201832SOSP,277149508,277149464,277149476,,NA,9,10,10,SOSP,12.5,20.6,20.6,20.9,20.7,NA,NA,NA,29.5,NA,NA,NA,4.2,4.1,4.2,NA,NA,14.1,SJL,yes,success,no,no,urban.no
6/10/2022,2022,,16SJL22_KK,KK,16SJL22,Urban,South VT,,NA,,,,NA,2,3,3,SOSP,5.5,10.91,10.91,10.95,10.92333333,10.29,10.39,10.31,10.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,,,,urban.no
6/10/2022,2022,,16SJL22_RR,RR,16SJL22,Urban,South VT,,NA,,,,NA,2,3,3,SOSP,4.5,9.46,9.48,9.51,9.483333333,9.44,9.46,9.4,9.433333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,,,,urban.no
6/16/2022,2022,,16SJL22_RR,RR,16SJL22,Urban,South VT,,289196791,,,,NA,8,9,9,SOSP,15.1,20.76,20.65,20.66,20.69,31.46,31.61,32.06,31.71,19.64,16.52,3.72,3.95,4.86,4.24,7.35,1.47,21.1,JAG,no,,,,urban.no
6/16/2022,2022,,16SJL22_KK,KK,16SJL22,Urban,South VT,,289196791,,,,NA,8,9,9,SOSP,16.1,21.49,21.7,21.8,21.66,36.7,36.2,36.63,36.51,22.81,15.64,7.94,3.81,5.89,5.81,9.29,1.79,17.41,CMT,no,,,,urban.no
6/2/2021,2021,,16TEF21_KK,KK,16TEF21,Urban,South VT,,NA,,,,NA,1,1,1,SOSP,1.7,6.33,6.14,6.17,6.213333333,6.12,5.93,6.01,6.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,yes,success,no,no,urban.no
6/2/2021,2021,,16TEF21_RR,RR,16TEF21,Urban,South VT,,NA,,,,NA,,,1,SOSP,1.6,6.38,6.43,6.39,6.4,6.09,6.14,5.93,6.053333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,yes,success,no,no,urban.no
6/2/2021,2021,,16TEF21_DD,DD,16TEF21,Urban,South VT,,NA,,,,NA,,,1,SOSP,2.5,7.14,7.12,7.12,7.126666667,6.78,7.02,6.59,6.796666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,yes,success,no,no,urban.no
6/8/2021,2021,,16TEF21_KK,KK,16TEF21,Urban,South VT,,NA,,,,NA,,,6,SOSP,10.9,15.71,16.12,16.05,15.96,18.63,18.7,18.53,18.62,8.19,NA,NA,3.92,4.14,3.78,NA,NA,17.05,CAM,yes,success,no,no,urban.no
6/8/2021,2021,,16TEF21_RR,RR,16TEF21,Urban,South VT,,NA,,,,NA,,,6,SOSP,10.4,16.86,16.78,16.51,16.71666667,16.49,16.76,16.93,16.72666667,7.06,NA,NA,3.82,3.68,4.44,NA,1.03,17.34,IJV,yes,success,no,no,urban.no
6/11/2021,2021,6:44,16TEF21_KK,KK,16TEF21,Urban,South VT,,151156441,,,,NA,,,9,SOSP,14.7,20.12,20.12,20.13,20.12333333,32.54,NA,NA,32.54,20.35,17.05,3.03,4.35,4.57,4.64,NA,5.66,20.32,IJV,yes,success,no,no,urban.no
6/11/2021,2021,6:44,16TEF21_RR,RR,16TEF21,Urban,South VT,,151156442,,,,NA,,,9,SOSP,13.1,20.12,20.05,20.3,20.15666667,30.54,NA,NA,30.54,15.5,15.8,2.85,4.04,4.87,4.59,NA,5.93,20.15,CAM,yes,success,no,no,urban.no
6/11/2021,2021,6:44,16TEF21_DD,DD,16TEF21,Urban,South VT,,151156445,,,,NA,,,9,SOSP,13.8,20.05,20.11,19.97,20.04333333,35.9,NA,NA,35.9,21.97,13.64,9.03,5.06,5.44,4.4,NA,8.94,20.59,IJV,yes,success,no,no,urban.no
5/17/2021,2021,,17IJV21_DD,DD,17IJV21,Rural,Kentland,,NA,NA,NA,,NA,1,2,2,SOSP,4.8,9.78,9.57,9.97,9.773333333,8.54,NA,NA,8.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,yes,no,rural.no
5/17/2021,2021,,17IJV21_GG,GG,17IJV21,Rural,Kentland,,NA,NA,NA,,NA,1,2,2,SOSP,5.8,11.18,10.5,10.56,10.74666667,10.6,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,yes,no,rural.no
5/17/2021,2021,,17IJV21_KK,KK,17IJV21,Rural,Kentland,,NA,NA,NA,,NA,1,2,2,SOSP,5.5,11.02,11.01,11.13,11.05333333,10.28,NA,NA,10.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,success,yes,no,rural.no
5/21/2021,2021,10:35,17IJV21_DD,DD,17IJV21,Rural,Kentland,,NA,NA,NA,,NA,5,6,6,SOSP,14.3,17.98,17.79,17.47,17.74666667,21.47,21.98,21.57,21.775,14.43,9.21,NA,4.68,4.15,3.19,NA,2.26,18.92,TEF,no,success,yes,no,rural.no
5/21/2021,2021,10:25,17IJV21_KK,KK,17IJV21,Rural,Kentland,,NA,NA,NA,,NA,5,6,6,SOSP,15,19.26,19.03,18.98,19.09,22.63,22.54,24.05,23.07333333,12.48,4.79,0.72,4.46,4.52,4.6,NA,2.22,17.61,IJV,no,success,yes,no,rural.no
5/23/2021,2021,,17IJV21_GG,GG,17IJV21,Rural,Kentland,,282192964,,,,NA,5,6,6,SOSP,14.4,19.2,19.18,19.31,19.23,24.47,24.6,24.5,24.55,11.97,NA,NA,4.47,4.56,4.4,NA,3.75,19.84,SJL,no,success,yes,no,rural.no
